frameName	frame_description	gold_terms	original term	sentence	match gold	does not fit context	fit context NOT frame	fit context AND frame
Kinship		ancestor,aunt,auntie,brother,brother-in-law,child,clan,cousin,dad,daddy,daughter,daughter-in-law,descendant,family,father,father-in-law,forebear,forefather,granddaughter,grandfather,grandmother,grandson,great-granddaughter,great-grandson,in-law,kid,kin,kinsfolk,kinship,kinsman,kinswoman,mom,mother,mother-in-law,name,nephew,niece,offspring,parent,people,relative,scion,sibling,sister,sister-in-law,son,son-in-law,stepbrother,stepdaughter,stepfather,stepmother,stepsister,stepson,uncle	families	We are asking you to consider sponsoring one of our <kids> for this holiday season .	1			3
Kinship		ancestor,aunt,auntie,brother,brother-in-law,child,clan,cousin,dad,daddy,daughter,daughter-in-law,descendant,family,father,father-in-law,forebear,forefather,granddaughter,grandfather,grandmother,grandson,great-granddaughter,great-grandson,in-law,kid,kin,kinsfolk,kinship,kinsman,kinswoman,mom,mother,mother-in-law,name,nephew,niece,offspring,parent,people,relative,scion,sibling,sister,sister-in-law,son,son-in-law,stepbrother,stepdaughter,stepfather,stepmother,stepsister,stepson,uncle	families	We are asking you to consider sponsoring one of our <parents> for this holiday season .	1			3
Kinship		ancestor,aunt,auntie,brother,brother-in-law,child,clan,cousin,dad,daddy,daughter,daughter-in-law,descendant,family,father,father-in-law,forebear,forefather,granddaughter,grandfather,grandmother,grandson,great-granddaughter,great-grandson,in-law,kid,kin,kinsfolk,kinship,kinsman,kinswoman,mom,mother,mother-in-law,name,nephew,niece,offspring,parent,people,relative,scion,sibling,sister,sister-in-law,son,son-in-law,stepbrother,stepdaughter,stepfather,stepmother,stepsister,stepson,uncle	families	We are asking you to consider sponsoring one of our <households> for this holiday season .	0	1		
Kinship		ancestor,aunt,auntie,brother,brother-in-law,child,clan,cousin,dad,daddy,daughter,daughter-in-law,descendant,family,father,father-in-law,forebear,forefather,granddaughter,grandfather,grandmother,grandson,great-granddaughter,great-grandson,in-law,kid,kin,kinsfolk,kinship,kinsman,kinswoman,mom,mother,mother-in-law,name,nephew,niece,offspring,parent,people,relative,scion,sibling,sister,sister-in-law,son,son-in-law,stepbrother,stepdaughter,stepfather,stepmother,stepsister,stepson,uncle	families	We are asking you to consider sponsoring one of our <babies> for this holiday season .	0			3
Kinship		ancestor,aunt,auntie,brother,brother-in-law,child,clan,cousin,dad,daddy,daughter,daughter-in-law,descendant,family,father,father-in-law,forebear,forefather,granddaughter,grandfather,grandmother,grandson,great-granddaughter,great-grandson,in-law,kid,kin,kinsfolk,kinship,kinsman,kinswoman,mom,mother,mother-in-law,name,nephew,niece,offspring,parent,people,relative,scion,sibling,sister,sister-in-law,son,son-in-law,stepbrother,stepdaughter,stepfather,stepmother,stepsister,stepson,uncle	families	We are asking you to consider sponsoring one of our <homes> for this holiday season .	0	1		
Kinship		ancestor,aunt,auntie,brother,brother-in-law,child,clan,cousin,dad,daddy,daughter,daughter-in-law,descendant,family,father,father-in-law,forebear,forefather,granddaughter,grandfather,grandmother,grandson,great-granddaughter,great-grandson,in-law,kid,kin,kinsfolk,kinship,kinsman,kinswoman,mom,mother,mother-in-law,name,nephew,niece,offspring,parent,people,relative,scion,sibling,sister,sister-in-law,son,son-in-law,stepbrother,stepdaughter,stepfather,stepmother,stepsister,stepson,uncle	families	We are asking you to consider sponsoring one of our <students> for this holiday season .	0		2	
Kinship		ancestor,aunt,auntie,brother,brother-in-law,child,clan,cousin,dad,daddy,daughter,daughter-in-law,descendant,family,father,father-in-law,forebear,forefather,granddaughter,grandfather,grandmother,grandson,great-granddaughter,great-grandson,in-law,kid,kin,kinsfolk,kinship,kinsman,kinswoman,mom,mother,mother-in-law,name,nephew,niece,offspring,parent,people,relative,scion,sibling,sister,sister-in-law,son,son-in-law,stepbrother,stepdaughter,stepfather,stepmother,stepsister,stepson,uncle	families	We are asking you to consider sponsoring one of our <grandchildren> for this holiday season .	0			3
Kinship		ancestor,aunt,auntie,brother,brother-in-law,child,clan,cousin,dad,daddy,daughter,daughter-in-law,descendant,family,father,father-in-law,forebear,forefather,granddaughter,grandfather,grandmother,grandson,great-granddaughter,great-grandson,in-law,kid,kin,kinsfolk,kinship,kinsman,kinswoman,mom,mother,mother-in-law,name,nephew,niece,offspring,parent,people,relative,scion,sibling,sister,sister-in-law,son,son-in-law,stepbrother,stepdaughter,stepfather,stepmother,stepsister,stepson,uncle	families	We are asking you to consider sponsoring one of our <mothers> for this holiday season .	1			3
Kinship		ancestor,aunt,auntie,brother,brother-in-law,child,clan,cousin,dad,daddy,daughter,daughter-in-law,descendant,family,father,father-in-law,forebear,forefather,granddaughter,grandfather,grandmother,grandson,great-granddaughter,great-grandson,in-law,kid,kin,kinsfolk,kinship,kinsman,kinswoman,mom,mother,mother-in-law,name,nephew,niece,offspring,parent,people,relative,scion,sibling,sister,sister-in-law,son,son-in-law,stepbrother,stepdaughter,stepfather,stepmother,stepsister,stepson,uncle	families	We are asking you to consider sponsoring one of our <members> for this holiday season .	0		2	
Calendric_unit	Words in this frame name the different parts of the calendric cycle, both man-made and natural. The Unit (e.g. Tuesday) specifies some time period as part of a specific larger temporal Whole (Tuesday of next week), or may be resolved to an exact time span by a Relative_time (next Tuesday).  	April,August,December,February,Friday,January,July,June,March,May,Monday,November,October,Saturday,September,Sunday,Thursday,Tuesday,Wednesday,afternoon,age,autumn,century,dawn,day,daybreak,decade,dusk,era,eve,evening,fortnight,holiday,hour,midday,midnight,millennium,minute,month,morn,morning,night,noon,quarter,second,spring,summer,today,tomorrow,tonight,twilight,week,weekday,weekend,weeknight,winter,year,yesterday	age	The expansion of air travel began the <era> of mass tourism , and Greece along with the Aegean Islands became exciting destinations for northern Europeans escaping their damp , cool summers .	1			3
Calendric_unit		April,August,December,February,Friday,January,July,June,March,May,Monday,November,October,Saturday,September,Sunday,Thursday,Tuesday,Wednesday,afternoon,age,autumn,century,dawn,day,daybreak,decade,dusk,era,eve,evening,fortnight,holiday,hour,midday,midnight,millennium,minute,month,morn,morning,night,noon,quarter,second,spring,summer,today,tomorrow,tonight,twilight,week,weekday,weekend,weeknight,winter,year,yesterday	age	The expansion of air travel began the <period> of mass tourism , and Greece along with the Aegean Islands became exciting destinations for northern Europeans escaping their damp , cool summers .	0			3
Calendric_unit		April,August,December,February,Friday,January,July,June,March,May,Monday,November,October,Saturday,September,Sunday,Thursday,Tuesday,Wednesday,afternoon,age,autumn,century,dawn,day,daybreak,decade,dusk,era,eve,evening,fortnight,holiday,hour,midday,midnight,millennium,minute,month,morn,morning,night,noon,quarter,second,spring,summer,today,tomorrow,tonight,twilight,week,weekday,weekend,weeknight,winter,year,yesterday	age	The expansion of air travel began the <year> of mass tourism , and Greece along with the Aegean Islands became exciting destinations for northern Europeans escaping their damp , cool summers .	1			3
Calendric_unit		April,August,December,February,Friday,January,July,June,March,May,Monday,November,October,Saturday,September,Sunday,Thursday,Tuesday,Wednesday,afternoon,age,autumn,century,dawn,day,daybreak,decade,dusk,era,eve,evening,fortnight,holiday,hour,midday,midnight,millennium,minute,month,morn,morning,night,noon,quarter,second,spring,summer,today,tomorrow,tonight,twilight,week,weekday,weekend,weeknight,winter,year,yesterday	age	The expansion of air travel began the <time> of mass tourism , and Greece along with the Aegean Islands became exciting destinations for northern Europeans escaping their damp , cool summers .	0		2	
Calendric_unit		April,August,December,February,Friday,January,July,June,March,May,Monday,November,October,Saturday,September,Sunday,Thursday,Tuesday,Wednesday,afternoon,age,autumn,century,dawn,day,daybreak,decade,dusk,era,eve,evening,fortnight,holiday,hour,midday,midnight,millennium,minute,month,morn,morning,night,noon,quarter,second,spring,summer,today,tomorrow,tonight,twilight,week,weekday,weekend,weeknight,winter,year,yesterday	age	The expansion of air travel began the <generation> of mass tourism , and Greece along with the Aegean Islands became exciting destinations for northern Europeans escaping their damp , cool summers .	0	1		
Calendric_unit		April,August,December,February,Friday,January,July,June,March,May,Monday,November,October,Saturday,September,Sunday,Thursday,Tuesday,Wednesday,afternoon,age,autumn,century,dawn,day,daybreak,decade,dusk,era,eve,evening,fortnight,holiday,hour,midday,midnight,millennium,minute,month,morn,morning,night,noon,quarter,second,spring,summer,today,tomorrow,tonight,twilight,week,weekday,weekend,weeknight,winter,year,yesterday	age	The expansion of air travel began the <day> of mass tourism , and Greece along with the Aegean Islands became exciting destinations for northern Europeans escaping their damp , cool summers .	1			3
Calendric_unit		April,August,December,February,Friday,January,July,June,March,May,Monday,November,October,Saturday,September,Sunday,Thursday,Tuesday,Wednesday,afternoon,age,autumn,century,dawn,day,daybreak,decade,dusk,era,eve,evening,fortnight,holiday,hour,midday,midnight,millennium,minute,month,morn,morning,night,noon,quarter,second,spring,summer,today,tomorrow,tonight,twilight,week,weekday,weekend,weeknight,winter,year,yesterday	age	The expansion of air travel began the <century> of mass tourism , and Greece along with the Aegean Islands became exciting destinations for northern Europeans escaping their damp , cool summers .	1			3
Calendric_unit		April,August,December,February,Friday,January,July,June,March,May,Monday,November,October,Saturday,September,Sunday,Thursday,Tuesday,Wednesday,afternoon,age,autumn,century,dawn,day,daybreak,decade,dusk,era,eve,evening,fortnight,holiday,hour,midday,midnight,millennium,minute,month,morn,morning,night,noon,quarter,second,spring,summer,today,tomorrow,tonight,twilight,week,weekday,weekend,weeknight,winter,year,yesterday	age	The expansion of air travel began the <epoch> of mass tourism , and Greece along with the Aegean Islands became exciting destinations for northern Europeans escaping their damp , cool summers .	0			3
Calendric_unit		April,August,December,February,Friday,January,July,June,March,May,Monday,November,October,Saturday,September,Sunday,Thursday,Tuesday,Wednesday,afternoon,age,autumn,century,dawn,day,daybreak,decade,dusk,era,eve,evening,fortnight,holiday,hour,midday,midnight,millennium,minute,month,morn,morning,night,noon,quarter,second,spring,summer,today,tomorrow,tonight,twilight,week,weekday,weekend,weeknight,winter,year,yesterday	age	The expansion of air travel began the <birth> of mass tourism , and Greece along with the Aegean Islands became exciting destinations for northern Europeans escaping their damp , cool summers .	0		2	
Calendric_unit		April,August,December,February,Friday,January,July,June,March,May,Monday,November,October,Saturday,September,Sunday,Thursday,Tuesday,Wednesday,afternoon,age,autumn,century,dawn,day,daybreak,decade,dusk,era,eve,evening,fortnight,holiday,hour,midday,midnight,millennium,minute,month,morn,morning,night,noon,quarter,second,spring,summer,today,tomorrow,tonight,twilight,week,weekday,weekend,weeknight,winter,year,yesterday	age	The expansion of air travel began the <decade> of mass tourism , and Greece along with the Aegean Islands became exciting destinations for northern Europeans escaping their damp , cool summers .	1			3
Labor_product	An Agent or a Cause mentally or physically expends energy rendering an Input, whether implicit or explicit, into a Output.	oeuvre,output,work	work	Although this `` haute couture '' quarter is small compared with that of Milan or Paris , you 'll still find a good range to choose from , and stores feature <piece> by both international and Dutch designers .	0	1		
Labor_product		oeuvre,output,work	work	Although this `` haute couture '' quarter is small compared with that of Milan or Paris , you 'll still find a good range to choose from , and stores feature <collection> by both international and Dutch designers .	0		2	
Labor_product		oeuvre,output,work	work	Although this `` haute couture '' quarter is small compared with that of Milan or Paris , you 'll still find a good range to choose from , and stores feature <design> by both international and Dutch designers .	0		2	
Labor_product		oeuvre,output,work	work	Although this `` haute couture '' quarter is small compared with that of Milan or Paris , you 'll still find a good range to choose from , and stores feature <product> by both international and Dutch designers .	0		2	
Labor_product		oeuvre,output,work	work	Although this `` haute couture '' quarter is small compared with that of Milan or Paris , you 'll still find a good range to choose from , and stores feature <item> by both international and Dutch designers .	0		2	
Labor_product		oeuvre,output,work	work	Although this `` haute couture '' quarter is small compared with that of Milan or Paris , you 'll still find a good range to choose from , and stores feature <production> by both international and Dutch designers .	0	1		
Labor_product		oeuvre,output,work	work	Although this `` haute couture '' quarter is small compared with that of Milan or Paris , you 'll still find a good range to choose from , and stores feature <thing> by both international and Dutch designers .	0		2	
Labor_product		oeuvre,output,work	work	Although this `` haute couture '' quarter is small compared with that of Milan or Paris , you 'll still find a good range to choose from , and stores feature <art> by both international and Dutch designers .	0		2	
Labor_product		oeuvre,output,work	work	Although this `` haute couture '' quarter is small compared with that of Milan or Paris , you 'll still find a good range to choose from , and stores feature <stuff> by both international and Dutch designers .	0		2	
Labor_product		oeuvre,output,work	work	Although this `` haute couture '' quarter is small compared with that of Milan or Paris , you 'll still find a good range to choose from , and stores feature <project> by both international and Dutch designers .	0	1		
Roadways	This frame involves stable Roadways which connect two stable Endpoints, the Source and the Goal.  Being physical objects, these Roadways may have Names and Characteristics; they are also made of a Material.  They also cover ground, so they may have a Path or a Relative_location that the travel occurs in.	artery,autobahn,avenue,boulevard,bridge,bypass,byway,course,crosswalk,cul-de-sac,driveway,expressway,flyover,freeway,highway,lane,line,motorway,overpass,parkway,path,pathway,pavement,rail,railroad,railway,road,roadway,route,runway,sidewalk,street,thoroughfare,track,trail,tunnel,underpass,way	thoroughfares	Large shops on the fashionable <streets> tend to be more expensive than smaller `` family '' shops tucked away in the side streets .	1			3
Roadways		artery,autobahn,avenue,boulevard,bridge,bypass,byway,course,crosswalk,cul-de-sac,driveway,expressway,flyover,freeway,highway,lane,line,motorway,overpass,parkway,path,pathway,pavement,rail,railroad,railway,road,roadway,route,runway,sidewalk,street,thoroughfare,track,trail,tunnel,underpass,way	thoroughfares	Large shops on the fashionable <boulevards> tend to be more expensive than smaller `` family '' shops tucked away in the side streets .	1			3
Roadways		artery,autobahn,avenue,boulevard,bridge,bypass,byway,course,crosswalk,cul-de-sac,driveway,expressway,flyover,freeway,highway,lane,line,motorway,overpass,parkway,path,pathway,pavement,rail,railroad,railway,road,roadway,route,runway,sidewalk,street,thoroughfare,track,trail,tunnel,underpass,way	thoroughfares	Large shops on the fashionable <avenues> tend to be more expensive than smaller `` family '' shops tucked away in the side streets .	1			3
Roadways		artery,autobahn,avenue,boulevard,bridge,bypass,byway,course,crosswalk,cul-de-sac,driveway,expressway,flyover,freeway,highway,lane,line,motorway,overpass,parkway,path,pathway,pavement,rail,railroad,railway,road,roadway,route,runway,sidewalk,street,thoroughfare,track,trail,tunnel,underpass,way	thoroughfares	Large shops on the fashionable <roads> tend to be more expensive than smaller `` family '' shops tucked away in the side streets .	1			3
Roadways		artery,autobahn,avenue,boulevard,bridge,bypass,byway,course,crosswalk,cul-de-sac,driveway,expressway,flyover,freeway,highway,lane,line,motorway,overpass,parkway,path,pathway,pavement,rail,railroad,railway,road,roadway,route,runway,sidewalk,street,thoroughfare,track,trail,tunnel,underpass,way	thoroughfares	Large shops on the fashionable <areas> tend to be more expensive than smaller `` family '' shops tucked away in the side streets .	0		2	
Roadways		artery,autobahn,avenue,boulevard,bridge,bypass,byway,course,crosswalk,cul-de-sac,driveway,expressway,flyover,freeway,highway,lane,line,motorway,overpass,parkway,path,pathway,pavement,rail,railroad,railway,road,roadway,route,runway,sidewalk,street,thoroughfare,track,trail,tunnel,underpass,way	thoroughfares	Large shops on the fashionable <sidewalks> tend to be more expensive than smaller `` family '' shops tucked away in the side streets .	1			3
Roadways		artery,autobahn,avenue,boulevard,bridge,bypass,byway,course,crosswalk,cul-de-sac,driveway,expressway,flyover,freeway,highway,lane,line,motorway,overpass,parkway,path,pathway,pavement,rail,railroad,railway,road,roadway,route,runway,sidewalk,street,thoroughfare,track,trail,tunnel,underpass,way	thoroughfares	Large shops on the fashionable <districts> tend to be more expensive than smaller `` family '' shops tucked away in the side streets .	0		2	
Roadways		artery,autobahn,avenue,boulevard,bridge,bypass,byway,course,crosswalk,cul-de-sac,driveway,expressway,flyover,freeway,highway,lane,line,motorway,overpass,parkway,path,pathway,pavement,rail,railroad,railway,road,roadway,route,runway,sidewalk,street,thoroughfare,track,trail,tunnel,underpass,way	thoroughfares	Large shops on the fashionable <sides> tend to be more expensive than smaller `` family '' shops tucked away in the side streets .	0		2	
Roadways		artery,autobahn,avenue,boulevard,bridge,bypass,byway,course,crosswalk,cul-de-sac,driveway,expressway,flyover,freeway,highway,lane,line,motorway,overpass,parkway,path,pathway,pavement,rail,railroad,railway,road,roadway,route,runway,sidewalk,street,thoroughfare,track,trail,tunnel,underpass,way	thoroughfares	Large shops on the fashionable <squares> tend to be more expensive than smaller `` family '' shops tucked away in the side streets .	0		2	
Roadways		artery,autobahn,avenue,boulevard,bridge,bypass,byway,course,crosswalk,cul-de-sac,driveway,expressway,flyover,freeway,highway,lane,line,motorway,overpass,parkway,path,pathway,pavement,rail,railroad,railway,road,roadway,route,runway,sidewalk,street,thoroughfare,track,trail,tunnel,underpass,way	thoroughfares	Large shops on the fashionable <lanes> tend to be more expensive than smaller `` family '' shops tucked away in the side streets .	1			3
Emphasizing	An Agent who is engaged in an Undertaking accords a Degree of importance to a Consideration that influences the success of an Undertaking. As a consequence, the Agent acts in a way that reflects that judgment of importance.	emphasis	emphasis	While religious education follows the Catholic faith , the rest of the school timetable is devoted to the National Curriculum with a strong <focus> on pastoral care .	0			3
Emphasizing		emphasis	emphasis	While religious education follows the Catholic faith , the rest of the school timetable is devoted to the National Curriculum with a strong <concentration> on pastoral care .	0		2	
Emphasizing		emphasis	emphasis	While religious education follows the Catholic faith , the rest of the school timetable is devoted to the National Curriculum with a strong <stress> on pastoral care .	0			3
Emphasizing		emphasis	emphasis	While religious education follows the Catholic faith , the rest of the school timetable is devoted to the National Curriculum with a strong <accent> on pastoral care .	0			3
Emphasizing		emphasis	emphasis	While religious education follows the Catholic faith , the rest of the school timetable is devoted to the National Curriculum with a strong <focuse> on pastoral care .	0	1		
Emphasizing		emphasis	emphasis	While religious education follows the Catholic faith , the rest of the school timetable is devoted to the National Curriculum with a strong <attention> on pastoral care .	0		2	
Emphasizing		emphasis	emphasis	While religious education follows the Catholic faith , the rest of the school timetable is devoted to the National Curriculum with a strong <concentrate> on pastoral care .	0	1		
Emphasizing		emphasis	emphasis	While religious education follows the Catholic faith , the rest of the school timetable is devoted to the National Curriculum with a strong <importance> on pastoral care .	0		2	
Emphasizing		emphasis	emphasis	While religious education follows the Catholic faith , the rest of the school timetable is devoted to the National Curriculum with a strong <interest> on pastoral care .	0		2	
Emphasizing		emphasis	emphasis	While religious education follows the Catholic faith , the rest of the school timetable is devoted to the National Curriculum with a strong <priority> on pastoral care .	0		2	
Commerce_scenario	Commerce is a situation in which a Buyer and a Seller have agreed upon an exchange of Money and Goods (possibly after a negotiation), and then perform the exchange, optionally carrying it out with various kinds of direct payment or financing or the giving of change.  The Seller indicates their willingness to give the Goods in their possession to a Buyer who would give them some amount of Money.  The Seller may have already decided on the amount of money that they would require, in which case it is called the Asking price.  The Buyer also indicates their willingness to give an amount of money called an Offer to a Seller who would give them the Goods.  Normally the process is begun by the Seller.  The means by which the Seller indicates their wish to engage in an exchange are various, ranging from putting a price tag on an item on a store shelf, to advertizing, to communicating directly and specifically with a possible Buyer.  In some cases, however, the process may be initiated by the Buyer indicating to a possible Seller that they would like to make an exchange.	commerce,goods,merchandise,price,trafficker	price	Traditionally the practice has been to abandon old pits when it became uneconomic to go deeper , but to return to them when the <cost> for clay improved or when a technical innovation made extraction cheaper . 	0		2	
Commerce_scenario		commerce,goods,merchandise,price,trafficker	price	Traditionally the practice has been to abandon old pits when it became uneconomic to go deeper , but to return to them when the <value> for clay improved or when a technical innovation made extraction cheaper . 	0		2	
Commerce_scenario		commerce,goods,merchandise,price,trafficker	price	Traditionally the practice has been to abandon old pits when it became uneconomic to go deeper , but to return to them when the <market> for clay improved or when a technical innovation made extraction cheaper . 	0		2	
Commerce_scenario		commerce,goods,merchandise,price,trafficker	price	Traditionally the practice has been to abandon old pits when it became uneconomic to go deeper , but to return to them when the <demand> for clay improved or when a technical innovation made extraction cheaper . 	0		2	
Commerce_scenario		commerce,goods,merchandise,price,trafficker	price	Traditionally the practice has been to abandon old pits when it became uneconomic to go deeper , but to return to them when the <quality> for clay improved or when a technical innovation made extraction cheaper . 	0	1		
Commerce_scenario		commerce,goods,merchandise,price,trafficker	price	Traditionally the practice has been to abandon old pits when it became uneconomic to go deeper , but to return to them when the <supply> for clay improved or when a technical innovation made extraction cheaper . 	0	1		
Commerce_scenario		commerce,goods,merchandise,price,trafficker	price	Traditionally the practice has been to abandon old pits when it became uneconomic to go deeper , but to return to them when the <availability> for clay improved or when a technical innovation made extraction cheaper . 	0	1		
Commerce_scenario		commerce,goods,merchandise,price,trafficker	price	Traditionally the practice has been to abandon old pits when it became uneconomic to go deeper , but to return to them when the <condition> for clay improved or when a technical innovation made extraction cheaper . 	0		2	
Commerce_scenario		commerce,goods,merchandise,price,trafficker	price	Traditionally the practice has been to abandon old pits when it became uneconomic to go deeper , but to return to them when the <premium> for clay improved or when a technical innovation made extraction cheaper . 	0		2	
Commerce_scenario		commerce,goods,merchandise,price,trafficker	price	Traditionally the practice has been to abandon old pits when it became uneconomic to go deeper , but to return to them when the <trade> for clay improved or when a technical innovation made extraction cheaper . 	0		2	
Natural_features	The Locale is a geographical location as defined by shape.  This frame includes natural geographic features, including land/ice forms and bodies of water.	archipelago,atoll,bar,bay,bayou,beach,beck,berg,brook,burn,butte,canyon,cascade,cataract,cave,cavern,cay,channel,cirque,cliff,clough,continent,coombe,cordillera,corrie,cove,crag,crater,creek,crevasse,dale,declivity,defile,dell,depression,dingle,dune,eyot,falls,fell,fjord,floe,gap,glacier,glen,graben,gulch,gulf,gully,guyot,headland,height,hill,hillock,hollow,hummock,iceberg,inlet,island,isle,islet,isthmus,key,knoll,lagoon,lake,land,loch,massif,mesa,moraine,mount,mountain,ocean,outcrop,pass,peak,peninsula,plateau,pond,pool,range,rapids,ravine,reef,ridge,rill,river,sandbank,sandbar,sandspit,sea,seamount,shelf,shoal,skerry,slough,sound,spring,strait,strand,stream,tarn,tor,vale,valley,volcano,wash,water,waterfall,watershed	ridge	At one time the tide , before it was checked , had reached the railway station at Chattancourt and was lapping around the very foot of the Bois Bourrus <hill> . 	1			3
Natural_features		archipelago,atoll,bar,bay,bayou,beach,beck,berg,brook,burn,butte,canyon,cascade,cataract,cave,cavern,cay,channel,cirque,cliff,clough,continent,coombe,cordillera,corrie,cove,crag,crater,creek,crevasse,dale,declivity,defile,dell,depression,dingle,dune,eyot,falls,fell,fjord,floe,gap,glacier,glen,graben,gulch,gulf,gully,guyot,headland,height,hill,hillock,hollow,hummock,iceberg,inlet,island,isle,islet,isthmus,key,knoll,lagoon,lake,land,loch,massif,mesa,moraine,mount,mountain,ocean,outcrop,pass,peak,peninsula,plateau,pond,pool,range,rapids,ravine,reef,ridge,rill,river,sandbank,sandbar,sandspit,sea,seamount,shelf,shoal,skerry,slough,sound,spring,strait,strand,stream,tarn,tor,vale,valley,volcano,wash,water,waterfall,watershed	ridge	At one time the tide , before it was checked , had reached the railway station at Chattancourt and was lapping around the very foot of the Bois Bourrus <plateau> . 	1			3
Natural_features		archipelago,atoll,bar,bay,bayou,beach,beck,berg,brook,burn,butte,canyon,cascade,cataract,cave,cavern,cay,channel,cirque,cliff,clough,continent,coombe,cordillera,corrie,cove,crag,crater,creek,crevasse,dale,declivity,defile,dell,depression,dingle,dune,eyot,falls,fell,fjord,floe,gap,glacier,glen,graben,gulch,gulf,gully,guyot,headland,height,hill,hillock,hollow,hummock,iceberg,inlet,island,isle,islet,isthmus,key,knoll,lagoon,lake,land,loch,massif,mesa,moraine,mount,mountain,ocean,outcrop,pass,peak,peninsula,plateau,pond,pool,range,rapids,ravine,reef,ridge,rill,river,sandbank,sandbar,sandspit,sea,seamount,shelf,shoal,skerry,slough,sound,spring,strait,strand,stream,tarn,tor,vale,valley,volcano,wash,water,waterfall,watershed	ridge	At one time the tide , before it was checked , had reached the railway station at Chattancourt and was lapping around the very foot of the Bois Bourrus <valley> . 	1			3
Natural_features		archipelago,atoll,bar,bay,bayou,beach,beck,berg,brook,burn,butte,canyon,cascade,cataract,cave,cavern,cay,channel,cirque,cliff,clough,continent,coombe,cordillera,corrie,cove,crag,crater,creek,crevasse,dale,declivity,defile,dell,depression,dingle,dune,eyot,falls,fell,fjord,floe,gap,glacier,glen,graben,gulch,gulf,gully,guyot,headland,height,hill,hillock,hollow,hummock,iceberg,inlet,island,isle,islet,isthmus,key,knoll,lagoon,lake,land,loch,massif,mesa,moraine,mount,mountain,ocean,outcrop,pass,peak,peninsula,plateau,pond,pool,range,rapids,ravine,reef,ridge,rill,river,sandbank,sandbar,sandspit,sea,seamount,shelf,shoal,skerry,slough,sound,spring,strait,strand,stream,tarn,tor,vale,valley,volcano,wash,water,waterfall,watershed	ridge	At one time the tide , before it was checked , had reached the railway station at Chattancourt and was lapping around the very foot of the Bois Bourrus <mountain> . 	1			3
Natural_features		archipelago,atoll,bar,bay,bayou,beach,beck,berg,brook,burn,butte,canyon,cascade,cataract,cave,cavern,cay,channel,cirque,cliff,clough,continent,coombe,cordillera,corrie,cove,crag,crater,creek,crevasse,dale,declivity,defile,dell,depression,dingle,dune,eyot,falls,fell,fjord,floe,gap,glacier,glen,graben,gulch,gulf,gully,guyot,headland,height,hill,hillock,hollow,hummock,iceberg,inlet,island,isle,islet,isthmus,key,knoll,lagoon,lake,land,loch,massif,mesa,moraine,mount,mountain,ocean,outcrop,pass,peak,peninsula,plateau,pond,pool,range,rapids,ravine,reef,ridge,rill,river,sandbank,sandbar,sandspit,sea,seamount,shelf,shoal,skerry,slough,sound,spring,strait,strand,stream,tarn,tor,vale,valley,volcano,wash,water,waterfall,watershed	ridge	At one time the tide , before it was checked , had reached the railway station at Chattancourt and was lapping around the very foot of the Bois Bourrus <cliff> . 	1			3
Natural_features		archipelago,atoll,bar,bay,bayou,beach,beck,berg,brook,burn,butte,canyon,cascade,cataract,cave,cavern,cay,channel,cirque,cliff,clough,continent,coombe,cordillera,corrie,cove,crag,crater,creek,crevasse,dale,declivity,defile,dell,depression,dingle,dune,eyot,falls,fell,fjord,floe,gap,glacier,glen,graben,gulch,gulf,gully,guyot,headland,height,hill,hillock,hollow,hummock,iceberg,inlet,island,isle,islet,isthmus,key,knoll,lagoon,lake,land,loch,massif,mesa,moraine,mount,mountain,ocean,outcrop,pass,peak,peninsula,plateau,pond,pool,range,rapids,ravine,reef,ridge,rill,river,sandbank,sandbar,sandspit,sea,seamount,shelf,shoal,skerry,slough,sound,spring,strait,strand,stream,tarn,tor,vale,valley,volcano,wash,water,waterfall,watershed	ridge	At one time the tide , before it was checked , had reached the railway station at Chattancourt and was lapping around the very foot of the Bois Bourrus <slope> . 	0			3
Natural_features		archipelago,atoll,bar,bay,bayou,beach,beck,berg,brook,burn,butte,canyon,cascade,cataract,cave,cavern,cay,channel,cirque,cliff,clough,continent,coombe,cordillera,corrie,cove,crag,crater,creek,crevasse,dale,declivity,defile,dell,depression,dingle,dune,eyot,falls,fell,fjord,floe,gap,glacier,glen,graben,gulch,gulf,gully,guyot,headland,height,hill,hillock,hollow,hummock,iceberg,inlet,island,isle,islet,isthmus,key,knoll,lagoon,lake,land,loch,massif,mesa,moraine,mount,mountain,ocean,outcrop,pass,peak,peninsula,plateau,pond,pool,range,rapids,ravine,reef,ridge,rill,river,sandbank,sandbar,sandspit,sea,seamount,shelf,shoal,skerry,slough,sound,spring,strait,strand,stream,tarn,tor,vale,valley,volcano,wash,water,waterfall,watershed	ridge	At one time the tide , before it was checked , had reached the railway station at Chattancourt and was lapping around the very foot of the Bois Bourrus <peninsula> . 	1			3
