frameName	frame_description	gold_terms	original term	sentence	match gold	does not fit context	fit context NOT frame	fit context AND frame
Self_motion		advance,amble,back,barge,bop,bound,burrow,bustle,canter,caper,clamber,climb,clomp,coast,crawl,creep,cruise,dance,dart,dash,drive,edge,file,flit,flounce,fly,frolic,gallivant,gambol,goose-step,hasten,head,hike,hitchhike,hobble,hop,hurry,jog,jump,leap,limp,lope,lumber,lunge,lurch,make,march,meander,mince,mosey,nance,pace,pad,parade,plod,pounce,prance,press,proceed,promenade,prowl,repair,rip,roam,romp,rove,run,rush,sail,sashay,saunter,scamper,scoot,scramble,scurry,scuttle,shoulder,shrink,shuffle,sidle,skim,skip,skulk,slalom,sleepwalk,slink,slip,slither,slog,slop,slosh,slouch,sneak,spring,sprint,stagger,stalk,steal,step,stomp,storm,straggle,stride,stroll,strut,stumble,swagger,swim,swing,tack,taxi,tiptoe,toddle,totter,traipse,tramp,tread,trek,trip,troop,trot,trudge,trundle,vault,venture,waddle,wade,walk,waltz,wander,whisk,wriggle	backed	Her gaze fixed on her adversary , she had <slammed> straight into what felt rather like a human version of the Great Wall of China . 	0			3
Self_motion		advance,amble,back,barge,bop,bound,burrow,bustle,canter,caper,clamber,climb,clomp,coast,crawl,creep,cruise,dance,dart,dash,drive,edge,file,flit,flounce,fly,frolic,gallivant,gambol,goose-step,hasten,head,hike,hitchhike,hobble,hop,hurry,jog,jump,leap,limp,lope,lumber,lunge,lurch,make,march,meander,mince,mosey,nance,pace,pad,parade,plod,pounce,prance,press,proceed,promenade,prowl,repair,rip,roam,romp,rove,run,rush,sail,sashay,saunter,scamper,scoot,scramble,scurry,scuttle,shoulder,shrink,shuffle,sidle,skim,skip,skulk,slalom,sleepwalk,slink,slip,slither,slog,slop,slosh,slouch,sneak,spring,sprint,stagger,stalk,steal,step,stomp,storm,straggle,stride,stroll,strut,stumble,swagger,swim,swing,tack,taxi,tiptoe,toddle,totter,traipse,tramp,tread,trek,trip,troop,trot,trudge,trundle,vault,venture,waddle,wade,walk,waltz,wander,whisk,wriggle	backed	Her gaze fixed on her adversary , she had <rammed> straight into what felt rather like a human version of the Great Wall of China . 	0			3
Self_motion		advance,amble,back,barge,bop,bound,burrow,bustle,canter,caper,clamber,climb,clomp,coast,crawl,creep,cruise,dance,dart,dash,drive,edge,file,flit,flounce,fly,frolic,gallivant,gambol,goose-step,hasten,head,hike,hitchhike,hobble,hop,hurry,jog,jump,leap,limp,lope,lumber,lunge,lurch,make,march,meander,mince,mosey,nance,pace,pad,parade,plod,pounce,prance,press,proceed,promenade,prowl,repair,rip,roam,romp,rove,run,rush,sail,sashay,saunter,scamper,scoot,scramble,scurry,scuttle,shoulder,shrink,shuffle,sidle,skim,skip,skulk,slalom,sleepwalk,slink,slip,slither,slog,slop,slosh,slouch,sneak,spring,sprint,stagger,stalk,steal,step,stomp,storm,straggle,stride,stroll,strut,stumble,swagger,swim,swing,tack,taxi,tiptoe,toddle,totter,traipse,tramp,tread,trek,trip,troop,trot,trudge,trundle,vault,venture,waddle,wade,walk,waltz,wander,whisk,wriggle	backed	Her gaze fixed on her adversary , she had <pushed> straight into what felt rather like a human version of the Great Wall of China . 	0		2	
Self_motion		advance,amble,back,barge,bop,bound,burrow,bustle,canter,caper,clamber,climb,clomp,coast,crawl,creep,cruise,dance,dart,dash,drive,edge,file,flit,flounce,fly,frolic,gallivant,gambol,goose-step,hasten,head,hike,hitchhike,hobble,hop,hurry,jog,jump,leap,limp,lope,lumber,lunge,lurch,make,march,meander,mince,mosey,nance,pace,pad,parade,plod,pounce,prance,press,proceed,promenade,prowl,repair,rip,roam,romp,rove,run,rush,sail,sashay,saunter,scamper,scoot,scramble,scurry,scuttle,shoulder,shrink,shuffle,sidle,skim,skip,skulk,slalom,sleepwalk,slink,slip,slither,slog,slop,slosh,slouch,sneak,spring,sprint,stagger,stalk,steal,step,stomp,storm,straggle,stride,stroll,strut,stumble,swagger,swim,swing,tack,taxi,tiptoe,toddle,totter,traipse,tramp,tread,trek,trip,troop,trot,trudge,trundle,vault,venture,waddle,wade,walk,waltz,wander,whisk,wriggle	backed	Her gaze fixed on her adversary , she had <headed> straight into what felt rather like a human version of the Great Wall of China . 	1			3
Self_motion		advance,amble,back,barge,bop,bound,burrow,bustle,canter,caper,clamber,climb,clomp,coast,crawl,creep,cruise,dance,dart,dash,drive,edge,file,flit,flounce,fly,frolic,gallivant,gambol,goose-step,hasten,head,hike,hitchhike,hobble,hop,hurry,jog,jump,leap,limp,lope,lumber,lunge,lurch,make,march,meander,mince,mosey,nance,pace,pad,parade,plod,pounce,prance,press,proceed,promenade,prowl,repair,rip,roam,romp,rove,run,rush,sail,sashay,saunter,scamper,scoot,scramble,scurry,scuttle,shoulder,shrink,shuffle,sidle,skim,skip,skulk,slalom,sleepwalk,slink,slip,slither,slog,slop,slosh,slouch,sneak,spring,sprint,stagger,stalk,steal,step,stomp,storm,straggle,stride,stroll,strut,stumble,swagger,swim,swing,tack,taxi,tiptoe,toddle,totter,traipse,tramp,tread,trek,trip,troop,trot,trudge,trundle,vault,venture,waddle,wade,walk,waltz,wander,whisk,wriggle	backed	Her gaze fixed on her adversary , she had <powered> straight into what felt rather like a human version of the Great Wall of China . 	0	1		
Self_motion		advance,amble,back,barge,bop,bound,burrow,bustle,canter,caper,clamber,climb,clomp,coast,crawl,creep,cruise,dance,dart,dash,drive,edge,file,flit,flounce,fly,frolic,gallivant,gambol,goose-step,hasten,head,hike,hitchhike,hobble,hop,hurry,jog,jump,leap,limp,lope,lumber,lunge,lurch,make,march,meander,mince,mosey,nance,pace,pad,parade,plod,pounce,prance,press,proceed,promenade,prowl,repair,rip,roam,romp,rove,run,rush,sail,sashay,saunter,scamper,scoot,scramble,scurry,scuttle,shoulder,shrink,shuffle,sidle,skim,skip,skulk,slalom,sleepwalk,slink,slip,slither,slog,slop,slosh,slouch,sneak,spring,sprint,stagger,stalk,steal,step,stomp,storm,straggle,stride,stroll,strut,stumble,swagger,swim,swing,tack,taxi,tiptoe,toddle,totter,traipse,tramp,tread,trek,trip,troop,trot,trudge,trundle,vault,venture,waddle,wade,walk,waltz,wander,whisk,wriggle	backed	Her gaze fixed on her adversary , she had <steered> straight into what felt rather like a human version of the Great Wall of China . 	0	1		
Self_motion		advance,amble,back,barge,bop,bound,burrow,bustle,canter,caper,clamber,climb,clomp,coast,crawl,creep,cruise,dance,dart,dash,drive,edge,file,flit,flounce,fly,frolic,gallivant,gambol,goose-step,hasten,head,hike,hitchhike,hobble,hop,hurry,jog,jump,leap,limp,lope,lumber,lunge,lurch,make,march,meander,mince,mosey,nance,pace,pad,parade,plod,pounce,prance,press,proceed,promenade,prowl,repair,rip,roam,romp,rove,run,rush,sail,sashay,saunter,scamper,scoot,scramble,scurry,scuttle,shoulder,shrink,shuffle,sidle,skim,skip,skulk,slalom,sleepwalk,slink,slip,slither,slog,slop,slosh,slouch,sneak,spring,sprint,stagger,stalk,steal,step,stomp,storm,straggle,stride,stroll,strut,stumble,swagger,swim,swing,tack,taxi,tiptoe,toddle,totter,traipse,tramp,tread,trek,trip,troop,trot,trudge,trundle,vault,venture,waddle,wade,walk,waltz,wander,whisk,wriggle	backed	Her gaze fixed on her adversary , she had <edged> straight into what felt rather like a human version of the Great Wall of China . 	1			3
Collaboration	Partner_1 and Partner_2 or a group of Partners  work together in some Undertaking. The Partners are taken to be of equal status even when expressed disjointly.	collaborate,collude,conspire,cooperate,partner	conspire	It is no less accurate than Lord Taylor 's evocation of the ` penologists , criminologists and bureaucrats " who evidently <con> to hand villains the poor box . 	0		2	
Collaboration		collaborate,collude,conspire,cooperate,partner	conspire	It is no less accurate than Lord Taylor 's evocation of the ` penologists , criminologists and bureaucrats " who evidently <strive> to hand villains the poor box . 	0		2	
Collaboration		collaborate,collude,conspire,cooperate,partner	conspire	It is no less accurate than Lord Taylor 's evocation of the ` penologists , criminologists and bureaucrats " who evidently <tend> to hand villains the poor box . 	0		2	
Collaboration		collaborate,collude,conspire,cooperate,partner	conspire	It is no less accurate than Lord Taylor 's evocation of the ` penologists , criminologists and bureaucrats " who evidently <refuse> to hand villains the poor box . 	0		2	
Collaboration		collaborate,collude,conspire,cooperate,partner	conspire	It is no less accurate than Lord Taylor 's evocation of the ` penologists , criminologists and bureaucrats " who evidently <combine> to hand villains the poor box . 	0	1		
Collaboration		collaborate,collude,conspire,cooperate,partner	conspire	It is no less accurate than Lord Taylor 's evocation of the ` penologists , criminologists and bureaucrats " who evidently <purport> to hand villains the poor box . 	0		2	
Collaboration		collaborate,collude,conspire,cooperate,partner	conspire	It is no less accurate than Lord Taylor 's evocation of the ` penologists , criminologists and bureaucrats " who evidently <seek> to hand villains the poor box . 	0		2	
Collaboration		collaborate,collude,conspire,cooperate,partner	conspire	It is no less accurate than Lord Taylor 's evocation of the ` penologists , criminologists and bureaucrats " who evidently <endeavour> to hand villains the poor box . 	0		2	
Collaboration		collaborate,collude,conspire,cooperate,partner	conspire	It is no less accurate than Lord Taylor 's evocation of the ` penologists , criminologists and bureaucrats " who evidently <intend> to hand villains the poor box . 	0		2	
Collaboration		collaborate,collude,conspire,cooperate,partner	conspire	It is no less accurate than Lord Taylor 's evocation of the ` penologists , criminologists and bureaucrats " who evidently <wish> to hand villains the poor box . 	0		2	
Text_creation	An Author creates a Text, either written, such as a letter, or spoken, such as a speech,  that contains meaningful linguistic tokens, and may have a particular Addressee in mind.  The Text may include information about its topic, although the latter is not an FE in this frame.	author,chronicle,compose,draft,jot,list,pen,print,say,sign,speak,type,utter,write	write	and they have reading to write which is uh they can <read> stories and and learn to write on computers so at least uh the school district that we 're in has you know computers that they begin on and i really feel like	0		2	
Text_creation		author,chronicle,compose,draft,jot,list,pen,print,say,sign,speak,type,utter,write	write	and they have reading to write which is uh they can <rewrite> stories and and learn to write on computers so at least uh the school district that we 're in has you know computers that they begin on and i really feel like	0			3
Text_creation		author,chronicle,compose,draft,jot,list,pen,print,say,sign,speak,type,utter,write	write	and they have reading to write which is uh they can <compose> stories and and learn to write on computers so at least uh the school district that we 're in has you know computers that they begin on and i really feel like	1			3
Text_creation		author,chronicle,compose,draft,jot,list,pen,print,say,sign,speak,type,utter,write	write	and they have reading to write which is uh they can <publish> stories and and learn to write on computers so at least uh the school district that we 're in has you know computers that they begin on and i really feel like	0		2	
Text_creation		author,chronicle,compose,draft,jot,list,pen,print,say,sign,speak,type,utter,write	write	and they have reading to write which is uh they can <create> stories and and learn to write on computers so at least uh the school district that we 're in has you know computers that they begin on and i really feel like	0			3
Text_creation		author,chronicle,compose,draft,jot,list,pen,print,say,sign,speak,type,utter,write	write	and they have reading to write which is uh they can <scribble> stories and and learn to write on computers so at least uh the school district that we 're in has you know computers that they begin on and i really feel like	0			3
Text_creation		author,chronicle,compose,draft,jot,list,pen,print,say,sign,speak,type,utter,write	write	and they have reading to write which is uh they can <tell> stories and and learn to write on computers so at least uh the school district that we 're in has you know computers that they begin on and i really feel like	0		2	
Text_creation		author,chronicle,compose,draft,jot,list,pen,print,say,sign,speak,type,utter,write	write	and they have reading to write which is uh they can <edit> stories and and learn to write on computers so at least uh the school district that we 're in has you know computers that they begin on and i really feel like	0		2	
Text_creation		author,chronicle,compose,draft,jot,list,pen,print,say,sign,speak,type,utter,write	write	and they have reading to write which is uh they can <submit> stories and and learn to write on computers so at least uh the school district that we 're in has you know computers that they begin on and i really feel like	0	1		
Text_creation		author,chronicle,compose,draft,jot,list,pen,print,say,sign,speak,type,utter,write	write	and they have reading to write which is uh they can <revise> stories and and learn to write on computers so at least uh the school district that we 're in has you know computers that they begin on and i really feel like	0		2	
Rape	The words in this frame describe situations in which the Perpetrator has sexual intercourse with the Victim forcibly (or by threatening the use of force) and without his or her consent.	rape	raped	A GRANDFATHER who <assaulted> three schoolgirls more than 1,000 times was jailed for 12 years yesterday . 	0			3
Rape		rape	raped	A GRANDFATHER who <abused> three schoolgirls more than 1,000 times was jailed for 12 years yesterday . 	0			3
Rape		rape	raped	A GRANDFATHER who <violated> three schoolgirls more than 1,000 times was jailed for 12 years yesterday . 	0			3
Rape		rape	raped	A GRANDFATHER who <abducted> three schoolgirls more than 1,000 times was jailed for 12 years yesterday . 	0		2	
Rape		rape	raped	A GRANDFATHER who <stabbed> three schoolgirls more than 1,000 times was jailed for 12 years yesterday . 	0		2	
Rape		rape	raped	A GRANDFATHER who <harassed> three schoolgirls more than 1,000 times was jailed for 12 years yesterday . 	0			3
Rape		rape	raped	A GRANDFATHER who <kidnapped> three schoolgirls more than 1,000 times was jailed for 12 years yesterday . 	0	1		
Rape		rape	raped	A GRANDFATHER who <tortured> three schoolgirls more than 1,000 times was jailed for 12 years yesterday . 	0		2	
Rape		rape	raped	A GRANDFATHER who <murdered> three schoolgirls more than 1,000 times was jailed for 12 years yesterday . 	0	1		
Rape		rape	raped	A GRANDFATHER who <robbed> three schoolgirls more than 1,000 times was jailed for 12 years yesterday . 	0		2	
Cause_harm	The words in this frame describe situations in which an Agent or a Cause injures a Victim. The Body_part of the Victim which is most directly affected may also be mentioned in the place of the Victim.  In such cases, the Victim is often indicated as a genitive modifier of the Body_part, in which case the Victim FE is indicated on a second FE layer.	bash,batter,bayonet,beat,belt,biff,bludgeon,boil,break,bruise,buffet,burn,butt,cane,chop,claw,clout,club,crack,crush,cudgel,cuff,cut,drug,elbow,electrocute,flagellate,flog,fracture,gash,hammer,hit,horsewhip,hurt,impale,injure,jab,kick,knee,knife,knock,lash,maim,maul,mutilate,pelt,poison,pummel,punch,slap,slice,smack,smash,spear,squash,stab,sting,stone,strike,swipe,thwack,torture,transfix,twist,welt,whip,wound	stabbed	Vernage then <punched> him again and Sergeant King was dead on arrival at Hospital .	1			3
Cause_harm		bash,batter,bayonet,beat,belt,biff,bludgeon,boil,break,bruise,buffet,burn,butt,cane,chop,claw,clout,club,crack,crush,cudgel,cuff,cut,drug,elbow,electrocute,flagellate,flog,fracture,gash,hammer,hit,horsewhip,hurt,impale,injure,jab,kick,knee,knife,knock,lash,maim,maul,mutilate,pelt,poison,pummel,punch,slap,slice,smack,smash,spear,squash,stab,sting,stone,strike,swipe,thwack,torture,transfix,twist,welt,whip,wound	stabbed	Vernage then <slashed> him again and Sergeant King was dead on arrival at Hospital .	0			3
Cause_harm		bash,batter,bayonet,beat,belt,biff,bludgeon,boil,break,bruise,buffet,burn,butt,cane,chop,claw,clout,club,crack,crush,cudgel,cuff,cut,drug,elbow,electrocute,flagellate,flog,fracture,gash,hammer,hit,horsewhip,hurt,impale,injure,jab,kick,knee,knife,knock,lash,maim,maul,mutilate,pelt,poison,pummel,punch,slap,slice,smack,smash,spear,squash,stab,sting,stone,strike,swipe,thwack,torture,transfix,twist,welt,whip,wound	stabbed	Vernage then <assaulted> him again and Sergeant King was dead on arrival at Hospital .	0			3
Cause_harm		bash,batter,bayonet,beat,belt,biff,bludgeon,boil,break,bruise,buffet,burn,butt,cane,chop,claw,clout,club,crack,crush,cudgel,cuff,cut,drug,elbow,electrocute,flagellate,flog,fracture,gash,hammer,hit,horsewhip,hurt,impale,injure,jab,kick,knee,knife,knock,lash,maim,maul,mutilate,pelt,poison,pummel,punch,slap,slice,smack,smash,spear,squash,stab,sting,stone,strike,swipe,thwack,torture,transfix,twist,welt,whip,wound	stabbed	Vernage then <attacked> him again and Sergeant King was dead on arrival at Hospital .	0			3
Cause_harm		bash,batter,bayonet,beat,belt,biff,bludgeon,boil,break,bruise,buffet,burn,butt,cane,chop,claw,clout,club,crack,crush,cudgel,cuff,cut,drug,elbow,electrocute,flagellate,flog,fracture,gash,hammer,hit,horsewhip,hurt,impale,injure,jab,kick,knee,knife,knock,lash,maim,maul,mutilate,pelt,poison,pummel,punch,slap,slice,smack,smash,spear,squash,stab,sting,stone,strike,swipe,thwack,torture,transfix,twist,welt,whip,wound	stabbed	Vernage then <raped> him again and Sergeant King was dead on arrival at Hospital .	0			3
Cause_harm		bash,batter,bayonet,beat,belt,biff,bludgeon,boil,break,bruise,buffet,burn,butt,cane,chop,claw,clout,club,crack,crush,cudgel,cuff,cut,drug,elbow,electrocute,flagellate,flog,fracture,gash,hammer,hit,horsewhip,hurt,impale,injure,jab,kick,knee,knife,knock,lash,maim,maul,mutilate,pelt,poison,pummel,punch,slap,slice,smack,smash,spear,squash,stab,sting,stone,strike,swipe,thwack,torture,transfix,twist,welt,whip,wound	stabbed	Vernage then <poked> him again and Sergeant King was dead on arrival at Hospital .	0	1		
Cause_harm		bash,batter,bayonet,beat,belt,biff,bludgeon,boil,break,bruise,buffet,burn,butt,cane,chop,claw,clout,club,crack,crush,cudgel,cuff,cut,drug,elbow,electrocute,flagellate,flog,fracture,gash,hammer,hit,horsewhip,hurt,impale,injure,jab,kick,knee,knife,knock,lash,maim,maul,mutilate,pelt,poison,pummel,punch,slap,slice,smack,smash,spear,squash,stab,sting,stone,strike,swipe,thwack,torture,transfix,twist,welt,whip,wound	stabbed	Vernage then <shot> him again and Sergeant King was dead on arrival at Hospital .	0			3
Cause_harm		bash,batter,bayonet,beat,belt,biff,bludgeon,boil,break,bruise,buffet,burn,butt,cane,chop,claw,clout,club,crack,crush,cudgel,cuff,cut,drug,elbow,electrocute,flagellate,flog,fracture,gash,hammer,hit,horsewhip,hurt,impale,injure,jab,kick,knee,knife,knock,lash,maim,maul,mutilate,pelt,poison,pummel,punch,slap,slice,smack,smash,spear,squash,stab,sting,stone,strike,swipe,thwack,torture,transfix,twist,welt,whip,wound	stabbed	Vernage then <pierced> him again and Sergeant King was dead on arrival at Hospital .	0			3
Cause_harm		bash,batter,bayonet,beat,belt,biff,bludgeon,boil,break,bruise,buffet,burn,butt,cane,chop,claw,clout,club,crack,crush,cudgel,cuff,cut,drug,elbow,electrocute,flagellate,flog,fracture,gash,hammer,hit,horsewhip,hurt,impale,injure,jab,kick,knee,knife,knock,lash,maim,maul,mutilate,pelt,poison,pummel,punch,slap,slice,smack,smash,spear,squash,stab,sting,stone,strike,swipe,thwack,torture,transfix,twist,welt,whip,wound	stabbed	Vernage then <ambushed> him again and Sergeant King was dead on arrival at Hospital .	0			3
Cause_harm		bash,batter,bayonet,beat,belt,biff,bludgeon,boil,break,bruise,buffet,burn,butt,cane,chop,claw,clout,club,crack,crush,cudgel,cuff,cut,drug,elbow,electrocute,flagellate,flog,fracture,gash,hammer,hit,horsewhip,hurt,impale,injure,jab,kick,knee,knife,knock,lash,maim,maul,mutilate,pelt,poison,pummel,punch,slap,slice,smack,smash,spear,squash,stab,sting,stone,strike,swipe,thwack,torture,transfix,twist,welt,whip,wound	stabbed	Vernage then <poisoned> him again and Sergeant King was dead on arrival at Hospital .	1			3
Cogitation	A person, the Cognizer, thinks about a Topic over a period of time. What is thought about may be a course of action that the person might take, or something more general.	brood,consider,contemplate,deliberate,dwell,meditate,muse,ponder,reflect,ruminate,think,wonder	considered	Joint uranium production and enrichment efforts between Tajikistan and Iran are being <discussed> ( 7198 , 7466 ) .	0		2	
Cogitation		brood,consider,contemplate,deliberate,dwell,meditate,muse,ponder,reflect,ruminate,think,wonder	considered	Joint uranium production and enrichment efforts between Tajikistan and Iran are being <contemplated> ( 7198 , 7466 ) .	1			3
Cogitation		brood,consider,contemplate,deliberate,dwell,meditate,muse,ponder,reflect,ruminate,think,wonder	considered	Joint uranium production and enrichment efforts between Tajikistan and Iran are being <deemed> ( 7198 , 7466 ) .	0		2	
Cogitation		brood,consider,contemplate,deliberate,dwell,meditate,muse,ponder,reflect,ruminate,think,wonder	considered	Joint uranium production and enrichment efforts between Tajikistan and Iran are being <regarded> ( 7198 , 7466 ) .	0	1		
Cogitation		brood,consider,contemplate,deliberate,dwell,meditate,muse,ponder,reflect,ruminate,think,wonder	considered	Joint uranium production and enrichment efforts between Tajikistan and Iran are being <investigated> ( 7198 , 7466 ) .	0		2	
Cogitation		brood,consider,contemplate,deliberate,dwell,meditate,muse,ponder,reflect,ruminate,think,wonder	considered	Joint uranium production and enrichment efforts between Tajikistan and Iran are being <debated> ( 7198 , 7466 ) .	0		2	
Cogitation		brood,consider,contemplate,deliberate,dwell,meditate,muse,ponder,reflect,ruminate,think,wonder	considered	Joint uranium production and enrichment efforts between Tajikistan and Iran are being <explored> ( 7198 , 7466 ) .	0		2	
Cogitation		brood,consider,contemplate,deliberate,dwell,meditate,muse,ponder,reflect,ruminate,think,wonder	considered	Joint uranium production and enrichment efforts between Tajikistan and Iran are being <evaluated> ( 7198 , 7466 ) .	0		2	
Cogitation		brood,consider,contemplate,deliberate,dwell,meditate,muse,ponder,reflect,ruminate,think,wonder	considered	Joint uranium production and enrichment efforts between Tajikistan and Iran are being <examined> ( 7198 , 7466 ) .	0		2	
Cogitation		brood,consider,contemplate,deliberate,dwell,meditate,muse,ponder,reflect,ruminate,think,wonder	considered	Joint uranium production and enrichment efforts between Tajikistan and Iran are being <studied> ( 7198 , 7466 ) .	0		2	
Conduct	An Agent acts in a certain Manner either generally or under some particular Circumstances. The conduct may also be directed specifically towards an Affected_party.	act,behave,conduct,misbehave	acted	He intrigued her , there was something about the way he <reacted> , the way he spoke that made him different from all the other vagrants that she had met .	0			3
Conduct		act,behave,conduct,misbehave	acted	He intrigued her , there was something about the way he <looked> , the way he spoke that made him different from all the other vagrants that she had met .	0		2	
Conduct		act,behave,conduct,misbehave	acted	He intrigued her , there was something about the way he <walked> , the way he spoke that made him different from all the other vagrants that she had met .	0		2	
Conduct		act,behave,conduct,misbehave	acted	He intrigued her , there was something about the way he <dressed> , the way he spoke that made him different from all the other vagrants that she had met .	0		2	
Conduct		act,behave,conduct,misbehave	acted	He intrigued her , there was something about the way he <moved> , the way he spoke that made him different from all the other vagrants that she had met .	0		2	
Conduct		act,behave,conduct,misbehave	acted	He intrigued her , there was something about the way he <lived> , the way he spoke that made him different from all the other vagrants that she had met .	0	1		
Conduct		act,behave,conduct,misbehave	acted	He intrigued her , there was something about the way he <danced> , the way he spoke that made him different from all the other vagrants that she had met .	0		2	
Conduct		act,behave,conduct,misbehave	acted	He intrigued her , there was something about the way he <worked> , the way he spoke that made him different from all the other vagrants that she had met .	0	1		
Conduct		act,behave,conduct,misbehave	acted	He intrigued her , there was something about the way he <appeared> , the way he spoke that made him different from all the other vagrants that she had met .	0		2	
Conduct		act,behave,conduct,misbehave	acted	He intrigued her , there was something about the way he <stood> , the way he spoke that made him different from all the other vagrants that she had met .	0		2	
Communication_noise	This frame contains words for types of noise which can be used to characterize verbal communication.  It inherits from Communication (possibly more specifically Communication_manner) and the Sound_emission frame (which simply characterizes basic sounds of whatever source, including those made by animals and inanimate objects).  As such, it involves a Speaker who produces noise and thus communicates a Message to an Addressee.	bark,bawl,bellow,bleat,bray,burble,cackle,chirp,chirrup,chuckle,cluck,coo,croak,croon,crow,cry,drone,gasp,grate,groan,growl,grunt,gurgle,hiss,hoot,howl,moan,murmur,purr,rap,rasp,rattle,roar,rumble,scream,screech,shriek,shrill,snarl,snort,splutter,sputter,squawk,squeak,squeal,thunder,titter,trill,trumpet,twitter,wail,warble,wheeze,whimper,whine,whoop,yell,yelp	murmured	` She 'd have been better with someone nearer her own age , " the old woman <muttered> to herself . 	0			3
Communication_noise		bark,bawl,bellow,bleat,bray,burble,cackle,chirp,chirrup,chuckle,cluck,coo,croak,croon,crow,cry,drone,gasp,grate,groan,growl,grunt,gurgle,hiss,hoot,howl,moan,murmur,purr,rap,rasp,rattle,roar,rumble,scream,screech,shriek,shrill,snarl,snort,splutter,sputter,squawk,squeak,squeal,thunder,titter,trill,trumpet,twitter,wail,warble,wheeze,whimper,whine,whoop,yell,yelp	murmured	` She 'd have been better with someone nearer her own age , " the old woman <whispered> to herself . 	0			3
Communication_noise		bark,bawl,bellow,bleat,bray,burble,cackle,chirp,chirrup,chuckle,cluck,coo,croak,croon,crow,cry,drone,gasp,grate,groan,growl,grunt,gurgle,hiss,hoot,howl,moan,murmur,purr,rap,rasp,rattle,roar,rumble,scream,screech,shriek,shrill,snarl,snort,splutter,sputter,squawk,squeak,squeal,thunder,titter,trill,trumpet,twitter,wail,warble,wheeze,whimper,whine,whoop,yell,yelp	murmured	` She 'd have been better with someone nearer her own age , " the old woman <mumbled> to herself . 	0			3
Communication_noise		bark,bawl,bellow,bleat,bray,burble,cackle,chirp,chirrup,chuckle,cluck,coo,croak,croon,crow,cry,drone,gasp,grate,groan,growl,grunt,gurgle,hiss,hoot,howl,moan,murmur,purr,rap,rasp,rattle,roar,rumble,scream,screech,shriek,shrill,snarl,snort,splutter,sputter,squawk,squeak,squeal,thunder,titter,trill,trumpet,twitter,wail,warble,wheeze,whimper,whine,whoop,yell,yelp	murmured	` She 'd have been better with someone nearer her own age , " the old woman <moaned> to herself . 	1			3
Communication_noise		bark,bawl,bellow,bleat,bray,burble,cackle,chirp,chirrup,chuckle,cluck,coo,croak,croon,crow,cry,drone,gasp,grate,groan,growl,grunt,gurgle,hiss,hoot,howl,moan,murmur,purr,rap,rasp,rattle,roar,rumble,scream,screech,shriek,shrill,snarl,snort,splutter,sputter,squawk,squeak,squeal,thunder,titter,trill,trumpet,twitter,wail,warble,wheeze,whimper,whine,whoop,yell,yelp	murmured	` She 'd have been better with someone nearer her own age , " the old woman <hissed> to herself . 	1			3
Communication_noise		bark,bawl,bellow,bleat,bray,burble,cackle,chirp,chirrup,chuckle,cluck,coo,croak,croon,crow,cry,drone,gasp,grate,groan,growl,grunt,gurgle,hiss,hoot,howl,moan,murmur,purr,rap,rasp,rattle,roar,rumble,scream,screech,shriek,shrill,snarl,snort,splutter,sputter,squawk,squeak,squeal,thunder,titter,trill,trumpet,twitter,wail,warble,wheeze,whimper,whine,whoop,yell,yelp	murmured	` She 'd have been better with someone nearer her own age , " the old woman <groaned> to herself . 	1			3
Communication_noise		bark,bawl,bellow,bleat,bray,burble,cackle,chirp,chirrup,chuckle,cluck,coo,croak,croon,crow,cry,drone,gasp,grate,groan,growl,grunt,gurgle,hiss,hoot,howl,moan,murmur,purr,rap,rasp,rattle,roar,rumble,scream,screech,shriek,shrill,snarl,snort,splutter,sputter,squawk,squeak,squeal,thunder,titter,trill,trumpet,twitter,wail,warble,wheeze,whimper,whine,whoop,yell,yelp	murmured	` She 'd have been better with someone nearer her own age , " the old woman <sighed> to herself . 	0			3
Communication_noise		bark,bawl,bellow,bleat,bray,burble,cackle,chirp,chirrup,chuckle,cluck,coo,croak,croon,crow,cry,drone,gasp,grate,groan,growl,grunt,gurgle,hiss,hoot,howl,moan,murmur,purr,rap,rasp,rattle,roar,rumble,scream,screech,shriek,shrill,snarl,snort,splutter,sputter,squawk,squeak,squeal,thunder,titter,trill,trumpet,twitter,wail,warble,wheeze,whimper,whine,whoop,yell,yelp	murmured	` She 'd have been better with someone nearer her own age , " the old woman <grunted> to herself . 	1			3
Communication_noise		bark,bawl,bellow,bleat,bray,burble,cackle,chirp,chirrup,chuckle,cluck,coo,croak,croon,crow,cry,drone,gasp,grate,groan,growl,grunt,gurgle,hiss,hoot,howl,moan,murmur,purr,rap,rasp,rattle,roar,rumble,scream,screech,shriek,shrill,snarl,snort,splutter,sputter,squawk,squeak,squeal,thunder,titter,trill,trumpet,twitter,wail,warble,wheeze,whimper,whine,whoop,yell,yelp	murmured	` She 'd have been better with someone nearer her own age , " the old woman <growled> to herself . 	1			3
Communication_noise		bark,bawl,bellow,bleat,bray,burble,cackle,chirp,chirrup,chuckle,cluck,coo,croak,croon,crow,cry,drone,gasp,grate,groan,growl,grunt,gurgle,hiss,hoot,howl,moan,murmur,purr,rap,rasp,rattle,roar,rumble,scream,screech,shriek,shrill,snarl,snort,splutter,sputter,squawk,squeak,squeal,thunder,titter,trill,trumpet,twitter,wail,warble,wheeze,whimper,whine,whoop,yell,yelp	murmured	` She 'd have been better with someone nearer her own age , " the old woman <chuckled> to herself . 	1			3
